event_id,plan_id,stage_seq,stage_name,event_date,result,attempt_no
E001474,P00269,2,예산실1차조정,2022-03-16,통과,1
E001475,P00269,3,경영진검토,2022-04-01,통과,1
E001476,P00269,4,이사회승인,2022-05-07,통과,1
E001477,P00269,5,확정배포,2022-05-30,통과,1
E001478,P00270,1,부서초안제출,2022-02-12,통과,1
E001479,P00270,2,예산실1차조정,2022-03-26,반려,1
E001480,P00270,2,예산실1차조정,2022-04-30,반려,2
E001481,P00271,1,부서초안제출,2022-02-18,통과,1
E001482,P00271,2,예산실1차조정,2022-02-28,철회,1
E001483,P00272,1,부서초안제출,2022-01-05,통과,1
E001484,P00272,2,예산실1차조정,2022-02-05,통과,1
E001485,P00272,3,경영진검토,2022-02-27,통과,1
E001486,P00272,4,이사회승인,2022-04-07,통과,1
E001487,P00272,5,확정배포,2022-04-30,철회,1
E001488,P00273,1,부서초안제출,,통과,1
E001489,P00273,2,예산실1차조정,2022-03-22,반려,1
E001490,P00273,2,예산실1차조정,2022-04-02,통과,2
E001491,P00273,3,경영진검토,2022-05-08,통과,1
E001492,P00273,4,이사회승인,2022-06-03,통과,1
E001493,P00273,5,확정배포,2022-06-19,통과,1
E001494,P00274,1,부서초안제출,2022-01-18,통과,1
E001495,P00274,2,예산실1차조정,2022-01-31,통과,1
E001496,P00274,3,경영진검토,2022-02-25,통과,1
E001497,P00274,4,이사회승인,2022-04-09,통과,1
E001498,P00274,5,확정배포,,통과,1
E001499,P00275,1,부서초안제출,2022-02-12,통과,1
E001500,P00275,2,예산실1차조정,2022-03-24,통과,1
E001501,P00275,3,경영진검토,2022-04-22,반려,1
E001502,P00275,3,경영진검토,2022-05-12,반려,2
E001503,P00276,1,부서초안제출,2022-02-05,통과,1
E001504,P00276,2,예산실1차조정,2022-03-20,통과,1
E001505,P00276,3,경영진검토,2022-04-16,통과,1
E001506,P00276,4,이사회승인,2022-05-05,통과,1
E001507,P00276,5,확정배포,2022-06-03,통과,1
E001508,P00277,1,부서초안제출,2022-01-23,통과,1
E001509,P00277,2,예산실1차조정,2022-02-04,통과,1
E001510,P00277,3,경영진검토,2022-03-20,반려,1
E001511,P00277,3,경영진검토,,통과,2
E001512,P00277,4,이사회승인,2022-05-15,통과,1
E001513,P00277,5,확정배포,2022-06-14,통과,1
E001514,P00278,1,부서초안제출,2023-03-03,통과,1
E001515,P00278,2,예산실1차조정,2023-03-17,통과,1
E001516,P00278,3,경영진검토,2023-04-07,통과,1
E001517,P00278,4,이사회승인,2023-04-20,통과,1
E001518,P00278,5,확정배포,2023-05-03,통과,1
E001519,P00279,1,부서초안제출,2023-01-11,통과,1
E001520,P00279,2,예산실1차조정,2023-02-04,통과,1
E001521,P00279,3,경영진검토,2023-03-11,통과,1
E001522,P00279,4,이사회승인,2023-04-10,반려,1
E001523,P00279,4,이사회승인,2023-05-02,통과,2
E001524,P00279,5,확정배포,2023-06-07,통과,1
E001525,P00280,1,부서초안제출,2023-01-11,통과,1
E001526,P00280,2,예산실1차조정,2023-02-22,반려,1
E001527,P00280,2,예산실1차조정,2023-03-06,통과,2
E001528,P00280,3,경영진검토,2023-04-10,통과,1
E001529,P00280,4,이사회승인,2023-05-01,반려,1
E001530,P00280,4,이사회승인,2023-05-13,반려,2
E001531,P00281,1,부서초안제출,2023-02-09,통과,1
E001532,P00281,2,예산실1차조정,2023-03-10,통과,1
E001533,P00281,3,경영진검토,2023-04-19,통과,1
E001534,P00281,4,이사회승인,2023-05-02,통과,1
E001535,P00281,5,확정배포,2023-06-08,통과,1
E001536,P00282,1,부서초안제출,2023-02-23,통과,1
E001537,P00282,2,예산실1차조정,2023-04-06,반려,1
E001538,P00282,2,예산실1차조정,2023-04-30,통과,2
E001539,P00282,3,경영진검토,2023-05-12,통과,1
E001540,P00282,4,이사회승인,2023-06-09,철회,1
E001541,P00283,1,부서초안제출,2023-01-06,통과,1
E001542,P00283,2,예산실1차조정,2023-01-24,통과,1
E001543,P00283,3,경영진검토,2023-03-03,통과,1
E001544,P00283,4,이사회승인,2023-03-23,반려,1
E001545,P00283,4,이사회승인,2023-04-15,통과,2
E001546,P00283,5,확정배포,2023-04-30,통과,1
E001547,P00284,1,부서초안제출,2023-03-04,통과,1
E001548,P00284,2,예산실1차조정,2023-04-10,통과,1
E001549,P00284,3,경영진검토,2023-04-28,철회,1
E001550,P00285,1,부서초안제출,2023-01-09,통과,1
E001551,P00285,2,예산실1차조정,2023-01-26,통과,1
E001552,P00285,3,경영진검토,2023-02-22,통과,1
E001553,P00285,4,이사회승인,2023-03-10,통과,1
E001554,P00285,5,확정배포,,통과,1
E001555,P00286,1,부서초안제출,2024-02-14,통과,1
E001556,P00286,2,예산실1차조정,2024-03-15,통과,1
E001557,P00286,3,경영진검토,2024-04-18,통과,1
E001558,P00286,4,이사회승인,2024-05-16,반려,1
E001559,P00286,4,이사회승인,2024-05-27,통과,2
E001560,P00286,5,확정배포,2024-07-01,통과,1
E001561,P00287,1,부서초안제출,2024-02-01,통과,1
E001562,P00287,2,예산실1차조정,2024-02-21,통과,1
E001563,P00287,3,경영진검토,2024-04-04,반려,1
E001564,P00287,3,경영진검토,2024-05-07,통과,2
E001565,P00287,4,이사회승인,2024-06-05,통과,1
E001566,P00287,5,확정배포,2024-07-03,통과,1
E001567,P00288,1,부서초안제출,2024-02-02,통과,1
E001568,P00288,2,예산실1차조정,2024-02-20,통과,1
E001569,P00288,3,경영진검토,2024-04-04,반려,1
E001570,P00288,3,경영진검토,2024-05-13,통과,2
E001571,P00288,4,이사회승인,2024-05-25,통과,1
E001572,P00288,5,확정배포,2024-06-22,통과,1
E001573,P00289,1,부서초안제출,2024-03-03,통과,1
E001574,P00289,2,예산실1차조정,2024-04-10,통과,1
E001575,P00289,3,경영진검토,2024-05-18,통과,1
E001576,P00289,4,이사회승인,2024-06-24,통과,1
E001577,P00289,5,확정배포,2024-07-27,통과,1
E001578,P00290,1,부서초안제출,2024-02-05,통과,1
E001579,P00290,2,예산실1차조정,2024-02-25,반려,1
E001580,P00290,2,예산실1차조정,2024-03-31,통과,2
E001581,P00290,3,경영진검토,2024-04-12,통과,1
E001582,P00290,4,이사회승인,2024-04-25,통과,1
E001583,P00290,5,확정배포,2024-05-19,통과,1
E001584,P00291,1,부서초안제출,2024-03-06,통과,1
E001585,P00291,2,예산실1차조정,2024-04-15,통과,1
E001586,P00291,3,경영진검토,2024-05-26,통과,1
E001587,P00291,4,이사회승인,2024-07-09,통과,1
E001588,P00291,5,확정배포,2024-08-03,통과,1
E001589,P00292,1,부서초안제출,2024-01-25,통과,1
E001590,P00292,2,예산실1차조정,2024-03-01,통과,1
E001591,P00292,3,경영진검토,2024-03-17,반려,1
E001592,P00292,3,경영진검토,2024-04-01,통과,2
E001593,P00292,4,이사회승인,2024-04-22,통과,1
E001594,P00292,5,확정배포,2024-05-03,통과,1
E001595,P00293,1,부서초안제출,2024-02-21,통과,1
E001596,P00293,2,예산실1차조정,2024-03-07,반려,1
E001597,P00293,2,예산실1차조정,2024-04-20,반려,2
E001598,P00294,1,부서초안제출,2024-01-15,통과,1
E001599,P00294,2,예산실1차조정,2024-02-25,통과,1
E001600,P00294,3,경영진검토,2024-03-18,통과,1
E001601,P00294,4,이사회승인,2024-03-28,반려,1
E001602,P00294,4,이사회승인,2024-04-09,통과,2
E001603,P00294,5,확정배포,2024-05-10,반려,1
E001604,P00294,5,확정배포,2024-06-17,통과,2
E001605,P00295,1,부서초안제출,2024-02-02,통과,1
E001606,P00295,2,예산실1차조정,2024-02-25,통과,1
E001607,P00295,3,경영진검토,2024-03-25,반려,1
E001608,P00295,3,경영진검토,2024-04-10,통과,2
E001609,P00295,4,이사회승인,2024-05-22,반려,1
E001610,P00295,4,이사회승인,2024-06-03,통과,2
E001611,P00295,5,확정배포,2024-07-12,통과,1
E001612,P00296,1,부서초안제출,2024-01-17,통과,1
E001613,P00296,2,예산실1차조정,2024-02-19,통과,1
E001614,P00296,3,경영진검토,2024-04-03,반려,1
E001615,P00296,3,경영진검토,2024-04-13,통과,2
E001616,P00296,4,이사회승인,2024-05-13,반려,1
E001617,P00296,4,이사회승인,2024-06-20,통과,2
E001618,P00296,5,확정배포,2024-07-14,통과,1
E001619,P00297,1,부서초안제출,2025-03-14,통과,1
E001620,P00297,2,예산실1차조정,2025-04-12,통과,1
E001621,P00297,3,경영진검토,2025-05-17,통과,1
E001622,P00297,4,이사회승인,2025-06-13,통과,1
E001623,P00297,5,확정배포,2025-07-14,반려,1
E001624,P00297,5,확정배포,2025-08-17,반려,2
E001625,P00298,1,부서초안제출,2025-02-03,통과,1
E001626,P00298,2,예산실1차조정,2025-03-17,통과,1
E001627,P00298,3,경영진검토,2025-04-24,통과,1
E001628,P00298,4,이사회승인,2025-05-30,통과,1
E001629,P00298,5,확정배포,2025-07-06,통과,1
E001630,P00299,1,부서초안제출,2025-02-07,통과,1
E001631,P00299,2,예산실1차조정,2025-03-02,통과,1
E001632,P00299,3,경영진검토,2025-04-10,통과,1
E001633,P00299,4,이사회승인,2025-04-20,반려,1
E001634,P00299,4,이사회승인,2025-05-05,반려,2
E001635,P00300,1,부서초안제출,2025-02-15,통과,1
E001636,P00300,2,예산실1차조정,2025-03-04,통과,1
E001637,P00300,3,경영진검토,2025-04-08,반려,1
E001638,P00300,3,경영진검토,2025-05-07,통과,2
E001639,P00300,4,이사회승인,2025-06-08,통과,1
E001640,P00300,5,확정배포,2025-07-04,통과,1
E001641,P00301,1,부서초안제출,2025-01-19,통과,1
E001642,P00301,2,예산실1차조정,2025-02-27,통과,1
E001643,P00301,3,경영진검토,2025-03-18,통과,1
E001644,P00301,4,이사회승인,2025-04-07,반려,1
E001645,P00301,4,이사회승인,2025-05-04,통과,2
E001646,P00301,5,확정배포,2025-06-04,통과,1
E001647,P00302,1,부서초안제출,2025-01-06,통과,1
E001648,P00302,2,예산실1차조정,2025-02-16,반려,1
E001649,P00302,2,예산실1차조정,2025-03-25,통과,2
E001650,P00302,3,경영진검토,2025-05-04,통과,1
E001651,P00302,4,이사회승인,2025-06-17,통과,1
E001652,P00302,5,확정배포,2025-07-01,통과,1
E001653,P00303,1,부서초안제출,2025-02-14,통과,1
E001654,P00303,2,예산실1차조정,2025-03-09,반려,1
E001655,P00303,2,예산실1차조정,2025-03-24,통과,2
E001656,P00303,3,경영진검토,2025-04-05,통과,1
E001657,P00303,4,이사회승인,2025-04-28,반려,1
E001658,P00303,4,이사회승인,2025-06-09,통과,2
E001659,P00303,5,확정배포,2025-07-15,통과,1
E001660,P00304,1,부서초안제출,2025-02-28,통과,1
E001661,P00304,2,예산실1차조정,2025-03-18,통과,1
E001662,P00304,3,경영진검토,2025-04-25,반려,1
E001663,P00304,3,경영진검토,2025-05-24,통과,2
E001664,P00304,4,이사회승인,2025-07-03,통과,1
E001665,P00304,5,확정배포,2025-07-22,통과,1
E001666,P00305,1,부서초안제출,2025-01-10,통과,1
E001667,P00305,2,예산실1차조정,2025-02-16,통과,1
E001668,P00305,3,경영진검토,2025-02-26,통과,1
E001669,P00305,4,이사회승인,2025-03-20,통과,1
E001670,P00305,5,확정배포,2025-04-21,통과,1
E001671,P00306,1,부서초안제출,2025-03-10,통과,1
E001672,P00306,2,예산실1차조정,2025-04-10,통과,1
E001673,P00306,3,경영진검토,2025-04-29,통과,1
E001674,P00306,4,이사회승인,2025-06-11,통과,1
E001675,P00306,5,확정배포,2025-07-05,통과,1
E001676,P00307,1,부서초안제출,2025-02-20,통과,1
E001677,P00307,2,예산실1차조정,2025-04-03,통과,1
E001678,P00307,3,경영진검토,2025-05-05,반려,1
E001679,P00307,3,경영진검토,2025-06-02,통과,2
E001680,P00307,4,이사회승인,2025-07-02,통과,1
E001681,P00307,5,확정배포,2025-07-14,통과,1
E001682,P00308,1,부서초안제출,2026-02-07,통과,1
E001683,P00308,2,예산실1차조정,2026-02-25,철회,1
E001684,P00309,1,부서초안제출,2026-01-09,통과,1
E001685,P00309,2,예산실1차조정,2026-02-16,반려,1
E001686,P00309,2,예산실1차조정,2026-03-07,통과,2
E001687,P00309,3,경영진검토,2026-03-29,반려,1
E001688,P00309,3,경영진검토,2026-05-04,통과,2
E001689,P00309,4,이사회승인,2026-05-24,통과,1
E001690,P00309,5,확정배포,2026-07-03,통과,1
E001691,P00310,1,부서초안제출,2026-01-07,통과,1
E001692,P00310,2,예산실1차조정,2026-01-24,반려,1
E001693,P00310,2,예산실1차조정,2026-02-10,통과,2
E001694,P00310,3,경영진검토,2026-03-05,통과,1
E001695,P00310,4,이사회승인,2026-03-23,통과,1
E001696,P00310,5,확정배포,2026-04-05,통과,1
E001697,P00311,1,부서초안제출,2026-02-13,통과,1
E001698,P00311,2,예산실1차조정,2026-02-24,반려,1
E001699,P00311,2,예산실1차조정,2026-03-18,통과,2
E001700,P00311,3,경영진검토,2026-04-29,통과,1
E001701,P00311,4,이사회승인,2026-05-29,반려,1
E001702,P00311,4,이사회승인,2026-06-08,통과,2
E001703,P00311,5,확정배포,2026-06-23,통과,1
E001704,P00312,1,부서초안제출,2026-02-27,통과,1
E001705,P00312,2,예산실1차조정,2026-03-12,통과,1
E001706,P00312,3,경영진검토,2026-04-15,통과,1
E001707,P00312,4,이사회승인,2026-04-26,통과,1
E001708,P00312,5,확정배포,2026-06-09,통과,1
E001709,P00313,1,부서초안제출,2022-02-14,통과,1
E001710,P00313,2,예산실1차조정,,반려,1
E001711,P00313,2,예산실1차조정,2022-03-10,통과,2
E001712,P00313,3,경영진검토,2022-03-28,통과,1
E001713,P00313,4,이사회승인,2022-04-30,반려,1
E001714,P00313,4,이사회승인,2022-05-21,통과,2
E001715,P00313,5,확정배포,2022-06-25,통과,1
E001716,P00314,1,부서초안제출,2022-03-07,통과,1
E001717,P00314,2,예산실1차조정,2022-04-17,반려,1
E001718,P00314,2,예산실1차조정,2022-05-26,통과,2
E001719,P00314,3,경영진검토,2022-07-03,통과,1
E001720,P00314,4,이사회승인,2022-08-14,통과,1
E001721,P00314,5,확정배포,2022-08-29,통과,1
E001722,P00315,1,부서초안제출,2022-02-02,통과,1
E001723,P00315,2,예산실1차조정,2022-03-05,통과,1
E001724,P00315,3,경영진검토,2022-03-23,반려,1
E001725,P00315,3,경영진검토,2022-04-09,통과,2
E001726,P00315,4,이사회승인,2022-05-20,통과,1
E001727,P00315,5,확정배포,2022-06-06,통과,1
E001728,P00316,1,부서초안제출,2022-01-20,통과,1
E001729,P00316,2,예산실1차조정,2022-02-21,통과,1
E001730,P00316,3,경영진검토,2022-03-10,통과,1
E001731,P00316,4,이사회승인,2022-03-23,통과,1
E001732,P00316,5,확정배포,2022-04-27,통과,1
E001733,P00317,1,부서초안제출,2022-02-13,통과,1
E001734,P00317,2,예산실1차조정,2022-03-02,통과,1
E001735,P00317,3,경영진검토,2022-04-03,통과,1
E001736,P00317,4,이사회승인,2022-04-29,통과,1
E001737,P00317,5,확정배포,2022-05-17,반려,1
E001738,P00317,5,확정배포,2022-06-01,통과,2
E001739,P00318,1,부서초안제출,2022-01-31,통과,1
E001740,P00318,2,예산실1차조정,2022-02-13,반려,1
E001741,P00318,2,예산실1차조정,2022-03-24,통과,2
E001742,P00318,3,경영진검토,2022-04-20,통과,1
E001743,P00318,4,이사회승인,2022-05-12,반려,1
E001744,P00318,4,이사회승인,2022-06-24,통과,2
E001745,P00318,5,확정배포,2022-07-16,통과,1
E001746,P00319,1,부서초안제출,2022-02-06,통과,1
E001747,P00319,2,예산실1차조정,2022-02-19,통과,1
E001748,P00319,3,경영진검토,2022-04-03,반려,1
E001749,P00319,3,경영진검토,2022-04-27,통과,2
E001750,P00319,4,이사회승인,2022-05-14,반려,1
E001751,P00319,4,이사회승인,2022-06-11,통과,2
E001752,P00319,5,확정배포,2022-06-25,통과,1
E001753,P00320,1,부서초안제출,2023-01-25,통과,1
E001754,P00320,2,예산실1차조정,2023-02-07,통과,1
E001755,P00320,3,경영진검토,2023-03-08,통과,1
E001756,P00320,4,이사회승인,2023-03-18,통과,1
E001757,P00320,5,확정배포,2023-04-06,통과,1
E001758,P00321,1,부서초안제출,2023-02-07,통과,1
E001759,P00321,2,예산실1차조정,2023-02-23,통과,1
E001760,P00321,3,경영진검토,2023-03-26,통과,1
E001761,P00321,4,이사회승인,2023-05-07,통과,1
E001762,P00321,5,확정배포,2023-05-24,통과,1
E001763,P00322,1,부서초안제출,2023-01-05,통과,1
E001764,P00322,2,예산실1차조정,2023-01-17,통과,1
E001765,P00322,3,경영진검토,2023-02-05,통과,1
E001766,P00322,4,이사회승인,2023-02-18,통과,1
E001767,P00322,5,확정배포,2023-03-18,통과,1
E001768,P00323,1,부서초안제출,2023-01-22,통과,1
E001769,P00323,2,예산실1차조정,2023-02-10,통과,1
E001770,P00323,3,경영진검토,2023-03-06,통과,1
E001771,P00323,4,이사회승인,2023-04-06,통과,1
E001772,P00323,5,확정배포,2023-05-10,통과,1
E001773,P00324,1,부서초안제출,2023-02-21,통과,1
E001774,P00324,2,예산실1차조정,2023-03-15,통과,1
E001775,P00324,3,경영진검토,2023-04-17,통과,1
E001776,P00324,4,이사회승인,2023-05-28,반려,1
E001777,P00324,4,이사회승인,2023-06-24,반려,2
E001778,P00325,1,부서초안제출,2023-02-08,통과,1
E001779,P00325,2,예산실1차조정,2023-02-26,통과,1
E001780,P00325,3,경영진검토,2023-04-06,통과,1
E001781,P00325,4,이사회승인,2023-04-29,반려,1
E001782,P00325,4,이사회승인,2023-05-14,반려,2
E001783,P00326,1,부서초안제출,2023-02-02,통과,1
E001784,P00326,2,예산실1차조정,2023-03-12,통과,1
E001785,P00326,3,경영진검토,2023-03-22,반려,1
E001786,P00326,3,경영진검토,2023-04-20,통과,2
E001787,P00326,4,이사회승인,2023-05-11,반려,1
E001788,P00326,4,이사회승인,2023-06-13,통과,2
E001789,P00326,5,확정배포,2023-07-09,통과,1
E001790,P00327,1,부서초안제출,2023-03-03,통과,1
E001791,P00327,2,예산실1차조정,2023-03-17,통과,1
E001792,P00327,3,경영진검토,2023-04-01,통과,1
E001793,P00327,4,이사회승인,2023-04-11,반려,1
E001794,P00327,4,이사회승인,2023-05-07,통과,2
E001795,P00327,5,확정배포,2023-06-10,통과,1
E001796,P00328,1,부서초안제출,2023-02-13,통과,1
E001797,P00328,2,예산실1차조정,2023-03-29,통과,1
E001798,P00328,3,경영진검토,2023-05-07,통과,1
E001799,P00328,4,이사회승인,2023-06-09,반려,1
E001800,P00328,4,이사회승인,2023-07-22,통과,2
E001801,P00328,5,확정배포,2023-08-22,통과,1
E001802,P00329,1,부서초안제출,2023-02-10,통과,1
E001803,P00329,2,예산실1차조정,2023-02-26,통과,1
E001804,P00329,3,경영진검토,,통과,1
E001805,P00329,4,이사회승인,2023-04-03,반려,1
E001806,P00329,4,이사회승인,2023-05-01,반려,2
E001807,P00330,1,부서초안제출,2024-01-12,통과,1
E001808,P00330,2,예산실1차조정,2024-02-08,통과,1
E001809,P00330,3,경영진검토,2024-02-24,통과,1
E001810,P00330,4,이사회승인,2024-03-15,반려,1
E001811,P00330,4,이사회승인,2024-04-21,통과,2
E001812,P00330,5,확정배포,2024-05-16,통과,1
E001813,P00331,1,부서초안제출,2024-01-21,통과,1
E001814,P00331,2,예산실1차조정,2024-03-03,통과,1
E001815,P00331,3,경영진검토,2024-03-16,반려,1
E001816,P00331,3,경영진검토,2024-03-30,통과,2
E001817,P00331,4,이사회승인,2024-04-17,통과,1
E001818,P00331,5,확정배포,2024-05-14,통과,1
E001819,P00332,1,부서초안제출,2024-02-03,통과,1
E001820,P00332,2,예산실1차조정,2024-02-24,통과,1
E001821,P00332,3,경영진검토,2024-04-06,통과,1
E001822,P00332,4,이사회승인,2024-04-22,통과,1
E001823,P00332,5,확정배포,2024-05-13,통과,1
E001824,P00333,1,부서초안제출,2024-01-16,통과,1
E001825,P00333,2,예산실1차조정,2024-01-29,반려,1
E001826,P00333,2,예산실1차조정,2024-02-22,반려,2
E001827,P00334,1,부서초안제출,2024-02-26,통과,1
E001828,P00334,2,예산실1차조정,2024-04-01,반려,1
E001829,P00334,2,예산실1차조정,2024-04-15,통과,2
E001830,P00334,3,경영진검토,2024-05-28,통과,1
E001831,P00334,4,이사회승인,2024-06-11,통과,1
E001832,P00334,5,확정배포,2024-07-15,통과,1
E001833,P00335,1,부서초안제출,2024-02-01,통과,1
E001834,P00335,2,예산실1차조정,2024-02-28,통과,1
E001835,P00335,3,경영진검토,2024-03-29,통과,1
E001836,P00335,4,이사회승인,2024-04-13,통과,1
E001837,P00335,5,확정배포,2024-05-24,통과,1
E001838,P00336,1,부서초안제출,2024-01-05,통과,1
E001839,P00336,2,예산실1차조정,2024-01-28,통과,1
E001840,P00336,3,경영진검토,2024-02-10,통과,1
E001841,P00336,4,이사회승인,2024-02-27,통과,1
E001842,P00336,5,확정배포,2024-03-10,반려,1
E001843,P00336,5,확정배포,2024-04-05,반려,2
E001844,P00337,1,부서초안제출,2024-03-15,통과,1
E001845,P00337,2,예산실1차조정,2024-04-23,통과,1
E001846,P00337,3,경영진검토,2024-05-06,철회,1
E001847,P00338,1,부서초안제출,2025-01-08,통과,1
E001848,P00338,2,예산실1차조정,2025-01-22,통과,1
E001849,P00338,3,경영진검토,2025-02-07,반려,1
E001850,P00338,3,경영진검토,2025-03-03,통과,2
E001851,P00338,4,이사회승인,2025-03-21,통과,1
E001852,P00338,5,확정배포,2025-04-14,통과,1
E001853,P00339,1,부서초안제출,2025-01-13,통과,1
E001854,P00339,2,예산실1차조정,2025-01-29,통과,1
E001855,P00339,3,경영진검토,2025-03-12,통과,1
E001856,P00339,4,이사회승인,2025-04-19,통과,1
E001857,P00339,5,확정배포,2025-05-14,통과,1
E001858,P00340,1,부서초안제출,2025-03-15,통과,1
E001859,P00340,2,예산실1차조정,2025-03-31,반려,1
E001860,P00340,2,예산실1차조정,2025-04-18,통과,2
E001861,P00340,3,경영진검토,2025-05-31,통과,1
E001862,P00340,4,이사회승인,2025-06-23,통과,1
E001863,P00340,5,확정배포,2025-07-20,통과,1
E001864,P00341,1,부서초안제출,2025-03-02,통과,1
E001865,P00341,2,예산실1차조정,2025-03-16,반려,1
E001866,P00341,2,예산실1차조정,2025-04-13,통과,2
E001867,P00341,3,경영진검토,2025-05-06,통과,1
E001868,P00341,4,이사회승인,2025-06-08,통과,1
E001869,P00341,5,확정배포,2025-07-20,통과,1
E001870,P00342,1,부서초안제출,2025-01-26,통과,1
E001871,P00342,2,예산실1차조정,2025-02-14,반려,1
E001872,P00342,2,예산실1차조정,2025-03-02,통과,2
E001873,P00342,3,경영진검토,2025-04-04,반려,1
E001874,P00342,3,경영진검토,2025-04-25,통과,2
E001875,P00342,4,이사회승인,2025-06-03,통과,1
E001876,P00342,5,확정배포,2025-06-30,통과,1
E001877,P00343,1,부서초안제출,2025-03-14,통과,1
E001878,P00343,2,예산실1차조정,2025-03-31,반려,1
E001879,P00343,2,예산실1차조정,2025-04-14,통과,2
E001880,P00343,3,경영진검토,2025-05-22,통과,1
E001881,P00343,4,이사회승인,2025-07-02,반려,1
E001882,P00343,4,이사회승인,2025-08-02,통과,2
E001883,P00343,5,확정배포,2025-08-17,철회,1
E001884,P00344,1,부서초안제출,2025-03-03,통과,1
E001885,P00344,2,예산실1차조정,2025-03-27,통과,1
E001886,P00344,3,경영진검토,2025-04-11,통과,1
E001887,P00344,4,이사회승인,2025-05-03,통과,1
E001888,P00344,5,확정배포,2025-06-12,통과,1
E001889,P00345,1,부서초안제출,2025-03-11,통과,1
E001890,P00345,2,예산실1차조정,2025-04-13,통과,1
E001891,P00345,3,경영진검토,2025-04-29,반려,1
E001892,P00345,3,경영진검토,2025-05-24,통과,2
E001893,P00345,4,이사회승인,2025-06-09,반려,1
E001894,P00345,4,이사회승인,2025-06-24,통과,2
E001895,P00345,5,확정배포,2025-07-25,통과,1
E001896,P00346,1,부서초안제출,2025-02-14,통과,1
E001897,P00346,2,예산실1차조정,2025-03-19,반려,1
E001898,P00346,2,예산실1차조정,2025-04-21,통과,2
E001899,P00346,3,경영진검토,2025-05-04,반려,1
E001900,P00346,3,경영진검토,2025-05-31,통과,2
E001901,P00346,4,이사회승인,2025-06-28,반려,1
E001902,P00346,4,이사회승인,2025-07-29,반려,2
E001903,P00347,1,부서초안제출,2025-02-07,통과,1
E001904,P00347,2,예산실1차조정,2025-03-01,통과,1
E001905,P00347,3,경영진검토,2025-04-10,반려,1
E001906,P00347,3,경영진검토,2025-05-09,통과,2
E001907,P00347,4,이사회승인,2025-06-15,반려,1
E001908,P00347,4,이사회승인,2025-07-16,통과,2
E001909,P00347,5,확정배포,2025-07-31,통과,1
E001910,P00348,1,부서초안제출,2026-03-10,통과,1
E001911,P00348,2,예산실1차조정,2026-03-21,통과,1
E001912,P00348,3,경영진검토,2026-04-14,통과,1
E001913,P00348,4,이사회승인,2026-04-26,반려,1
E001914,P00348,4,이사회승인,2026-06-04,통과,2
E001915,P00348,5,확정배포,2026-06-14,통과,1
E001916,P00349,1,부서초안제출,2026-02-09,통과,1
E001917,P00349,2,예산실1차조정,2026-03-05,통과,1
E001918,P00349,3,경영진검토,2026-03-23,통과,1
E001919,P00349,4,이사회승인,2026-05-06,통과,1
E001920,P00349,5,확정배포,2026-05-24,통과,1
E001921,P00350,1,부서초안제출,2026-02-23,통과,1
E001922,P00350,2,예산실1차조정,2026-03-25,통과,1
E001923,P00350,3,경영진검토,2026-04-12,통과,1
E001924,P00350,4,이사회승인,2026-04-29,반려,1
E001925,P00350,4,이사회승인,2026-05-20,통과,2
E001926,P00350,5,확정배포,2026-06-12,통과,1
E001927,P00351,1,부서초안제출,2026-03-16,통과,1
E001928,P00351,2,예산실1차조정,2026-04-09,반려,1
E001929,P00351,2,예산실1차조정,2026-04-26,반려,2
E001930,P00352,1,부서초안제출,2026-02-23,통과,1
E001931,P00352,2,예산실1차조정,2026-03-09,통과,1
E001932,P00352,3,경영진검토,2026-04-07,통과,1
E001933,P00352,4,이사회승인,2026-04-23,통과,1
E001934,P00352,5,확정배포,2026-05-28,통과,1
E001935,P00353,1,부서초안제출,2026-02-06,통과,1
E001936,P00353,2,예산실1차조정,2026-03-20,통과,1
E001937,P00353,3,경영진검토,2026-05-02,통과,1
E001938,P00353,4,이사회승인,2026-05-29,통과,1
E001939,P00353,5,확정배포,2026-07-09,통과,1
E001940,P00354,1,부서초안제출,2026-01-21,통과,1
E001941,P00354,2,예산실1차조정,2026-02-23,통과,1
E001942,P00354,3,경영진검토,2026-03-11,통과,1
E001943,P00354,4,이사회승인,2026-03-24,반려,1
E001944,P00354,4,이사회승인,2026-04-24,통과,2
E001945,P00354,5,확정배포,2026-05-27,통과,1
E001946,P00355,1,부서초안제출,2026-01-05,통과,1
E001947,P00355,2,예산실1차조정,2026-01-23,통과,1
E001948,P00355,3,경영진검토,2026-02-14,통과,1
E001949,P00355,4,이사회승인,2026-02-26,통과,1
E001950,P00355,5,확정배포,2026-03-31,통과,1
E001951,P00356,1,부서초안제출,2022-01-14,통과,1
E001952,P00356,2,예산실1차조정,2022-02-10,통과,1
E001953,P00356,3,경영진검토,2022-02-25,통과,1
E001954,P00356,4,이사회승인,2022-04-09,통과,1
E001955,P00356,5,확정배포,2022-05-08,통과,1
E001956,P00357,1,부서초안제출,2022-02-05,통과,1
E001957,P00357,2,예산실1차조정,2022-03-12,통과,1
E001958,P00357,3,경영진검토,2022-04-19,통과,1
E001959,P00357,4,이사회승인,2022-05-29,반려,1
E001960,P00357,4,이사회승인,2022-07-12,통과,2
E001961,P00357,5,확정배포,2022-08-19,통과,1
E001962,P00358,1,부서초안제출,2022-02-01,통과,1
E001963,P00358,2,예산실1차조정,2022-02-12,철회,1
E001964,P00359,1,부서초안제출,2022-03-15,통과,1
